mine_id,company_mine_type,company_name,company_address,company_city,company_zipcode,company_injury_count,company_underground_surface
Contractor,Contractor,"East Iowa Decks Support, Inc.",13816 HIGH ROAD,LOCKPORT,60441,0,Surface
Contractor,Contractor,Keyhole Technologies Llc,P.O. BOX 2590,MILLS,82644,0,Surface
Contractor,Contractor,J&K Equipment,4710 ELM GROVE ROAD,MUSKOGEE,74403,0,Surface
Contractor,Contractor,Cmc Construction,P.O. BOX 875,APPLE VALLEY,92307,0,Surface
Contractor,Contractor,Kbs Earthworks Inc,5616 COBLE CHURCH ROAD,JULIAN,27283,0,Surface
Contractor,Contractor,Link-Belt Construction Equipme,10020 LICKINGHOLE ROAD,ASHLAND,23005,0,Underground
Contractor,Contractor,"Peterson Rock, Inc.",P.O. BOX 790,MONTESANO,98563,0,Surface
Contractor,Contractor,B@L Excavation Llc.,82 B GRUBICH RD.,PINEHURST,83850,0,Surface
Contractor,Contractor,Red River Rail Services Llc,1216 MILLER POINT RD. SOUTH,QUITMAN,72131,0,Surface
Contractor,Contractor,Jones Drilling Supply Llc,205 HIGH POINTE DRIVE,PADUCAH,42003,0,Surface
Contractor,Contractor,Darren Arey Repair,1640 PORTSMOUTH RD,PEEBLES,45660,0,Surface
Contractor,Contractor,Whitley'S Welding Svc.Inc.,6300 OLD DAVIS RD.,SIMS,27880,0,Surface
Contractor,Contractor,"A Shade Above, Inc.",P.O. BOX 6770,PHOENIX,85005,0,Surface
Contractor,Contractor,"Avery Services, Lc",P.O. BOX 1505,VAN,75790,0,Surface
Contractor,Contractor,Palmetto Mining Services Llc,167 REGAL WAY,LAWRENCEVILLE,30044,0,Surface
Contractor,Contractor,Palmetto Mining Services Llc,167 REGAL WAY,LAWRENCEVILLE,30044,0,Surface
Contractor,Contractor,John Hylton Forestry,4209 ARLINGTON HILLS DRIVE,ROANOKE,24018,0,Surface
Contractor,Contractor,"Premier Fire And Safety, Inc.",1951 NORTH 6TH STREET,PADUCAH,42001,0,Surface
Contractor,Contractor,Palmetto Rock Service,P.O. BOX 3273,SPARTANBURG,29304,0,Surface
Contractor,Contractor,J.S. & S. Inc.,2690 CRIMSON CANYON DRIVE,LAS VEGAS,89128,0,Surface
Contractor,Contractor,Mid Mountain Contracting Llc,3602 RIVER FRONT ROAD,LOVELY,41231,0,Surface
Contractor,Contractor,Truck Country Of Iowa,8415 6TH ST SW,CEDAR RAPIDS,52404,0,Surface
Contractor,Contractor,Eagle Excavation Inc.,4295 HOLIDAY DRIVE,FLINT,48507,0,Surface
Contractor,Contractor,Wolverine Fire Protection Co.,P.O. BOX 219,MT. MORRIS,48458,0,Surface
Contractor,Contractor,Ben Dotson Construction,900 WILDES RD,FALLON,89406,0,Surface
Contractor,Contractor,Better Building Systems,4670 S. POLARIS AVE,LAS VEGAS,89103,0,Surface
Contractor,Contractor,"Innovative Millwright Service,",372 SANFORD CIRCLE,GREENEVILLE,37743,0,Surface
Contractor,Contractor,"Innovative Millwright Service,",372 SANFORD CIRCLE,GREENEVILLE,37743,0,Underground
Contractor,Contractor,Schmidt Construction,1341 DARLING ST,NAPA,94558,0,Surface
Contractor,Contractor,"D.B. Contracting, Llc.",9162 STATE ROUTE 56 WEST,STURGIS,42459,0,Surface
Contractor,Contractor,Brown Tank Llc,6995 55TH ST. NO.   STE. A,ST. PAUL,55128,0,Surface
Contractor,Contractor,Gordy Sidetrack Company Inc,P.O. BOX 906,WADLEY,30477,0,Surface
Contractor,Contractor,"Mead & Hunt, Inc.",6501 WATTS ROAD,MADISON,53719,0,Surface
Contractor,Contractor,"South Industries, Inc.",910 TWIN BUTTE ROAD,MENAN,83434,0,Surface
Contractor,Contractor,"South Industries, Inc.",910 TWIN BUTTE ROAD,MENAN,83434,0,Surface
Contractor,Contractor,Justin Sullivan,9336 HWY 269,PARRISH,35580,0,Surface
Contractor,Contractor,"Miner Southwest, Llc","1156 W. SOUTHERN AVENUE, SUITE",TEMPE,85282,0,Surface
Contractor,Contractor,Summit Utilities Inc,7810 SHAFFER PARKWAY STE 120,LITTLETON,80127,0,Surface
Contractor,Contractor,On Target Scrap & Demolition,7243 SOUTH 1225 WEST,OWENSVILLE,47665,0,Surface
Contractor,Contractor,Ameraus Tractor,P.O. BOX 625,BLUFF CITY,37618,0,Surface
Contractor,Contractor,A.J Trucking Llc,P.O. BOX 606,MASONTOWN,15461,0,Surface
Contractor,Contractor,National Railroad Constr Inc,1802 W GRANT RD SUITE 110-25,TUCSON,85745,0,Surface
Contractor,Contractor,Small Mine Development,967 E PARK CENTER BLVD #396,BOISE,83706,3,Underground
Contractor,Contractor,Ruttman Constr Co,P.O. BOX 12O,UPPERSANDUSKY,43351,0,Surface
Contractor,Contractor,United States Environmental Se,261 NEWMAN DRIVE,NORTH LITTLE,72117,0,Surface
Contractor,Contractor,Greg Dobson Excavating,3211 ERHART ROAD,LITCHFIELD RO,44253,0,Surface
Contractor,Contractor,Laughery Valley Welding And Ri,2743 SUMMIT ROAD,REVENNA,44266,0,Surface
Contractor,Contractor,White'S Paving,508 BEAR ST.,WORTHINGTON,16262,0,Surface
Contractor,Contractor,"Cunningham Excavation, Inc",698 CUNNINGHAM RD,EBENSBURG,15931,0,Surface
Contractor,Contractor,Weyand Sign Company,4277 LINCOLN HWY,STOYSTOWN,15563,0,Surface
Contractor,Contractor,Furukawa Rock Drill Usa,155 DEXTER ROAD,SPARTENBURG,29303,0,Surface
Contractor,Contractor,"Well Service Of Alabama,Llc.",P.O. BOX 71434,TUSCALOOSA,35407,0,Surface
Contractor,Contractor,"Well Service Of Alabama,Llc.",P.O. BOX 71434,TUSCALOOSA,35407,0,Surface
Contractor,Contractor,Tesla Exploration Inc,3613 N US HWY 85,CASTLE ROCK,80108,0,Surface
Contractor,Contractor,Tesla Exploration Inc,3613 N US HWY 85,CASTLE ROCK,80108,0,Surface
Contractor,Contractor,Mccray Electric Co.,P.O. BOX 367,SUTHERLAND,23885,0,Surface
Contractor,Contractor,W D Bickford Machinery,16 MAE'S WAY,FAIRFIELD,04937,0,Surface
Contractor,Contractor,Giese Sheet Metal,2125 KERPER BLVD,DUBUQUE,52001,0,Surface
Contractor,Contractor,Jwb Trucking,33 GUINEA ROAD,BERWICK,03901,0,Surface
Contractor,Contractor,Dunns Constuction,22 SHELDON ST,FARMINGDALE,04344,0,Surface
Contractor,Contractor,"Globalnet Systems Solutions, I",15218 BROOKS LN,FRISCO,75035,0,Surface
Contractor,Contractor,"Byers Electrical Construction,",P.O. BOX 335,CLAYTON,08312,0,Surface
Contractor,Contractor,Power Play Inc.,114 JULIA LN,LEBANON,17042,0,Surface
Contractor,Contractor,Midsouth Machine Shop,"2215 OLAN MILLS DRIVE, STE. A",CHATTANOOGA,37421,0,Surface
Contractor,Contractor,Big Sky Steel And Salvage Inc,P.O. BOX 1279,GREAT FALLS,59403,0,Underground
Contractor,Contractor,Star Mechanical Contractors Ll,P.O. BOX 40,MCLEANSBORO,62859,0,Surface
Contractor,Contractor,"Kuhlke Industrial, Inc.",P.O. BOX 14549,AUGUSTA,30919,0,Surface
Contractor,Contractor,The Lambert Company,P.O. BOX 428,MCDONOUGH,30253,0,Surface
Contractor,Contractor,Matt'S Repair Inc.,P.O. BOX 373,LOWELL,46356,0,Surface
Contractor,Contractor,Derek'S Trucking,8862 DANTE MOUNTAIN ROAD,DANTE,24237,0,Surface
Contractor,Contractor,Ace Industries Inc.,"2410 MINNIS DRIVE, SUITE 156",HALTOM CITY,76117,0,Surface
Contractor,Contractor,"Eco Alliance, Llc",P.O. BOX 840841,HILDALE,84784,0,Surface
Contractor,Contractor,"Reed Contracting Services, Inc",2512 TRIANA BLVD.,HUNTSVILLE,35805,0,Surface
Contractor,Contractor,"Ryan Oglesby Construction, Inc",P.O. BOX 4191,YUMA,85366,0,Surface
Contractor,Contractor,Encode Corporation,111 FLORINE LANE,BILLINGS,59101,0,Surface
Contractor,Contractor,"Eirich Machines, Inc.",4033 RYAN ROAD,GURNEE,60048,0,Surface
Contractor,Contractor,Al Cathys Heavy Equipment Repa,1317 CUDO RD.,MONTROSE,18801,0,Surface
Contractor,Contractor,Action Oil,111 WOODVALE STREET,DUNBAR,15431,0,Surface
Contractor,Contractor,Action Oil,111 WOODVALE STREET,DUNBAR,15431,0,Surface
Contractor,Contractor,A-1 Concrete Cutting & Demolit,6470 S PROCYON AVE SUITE A,LAS VEGAS,89118,0,Surface
Contractor,Contractor,Pittsburgh Southwestern Trucki,P.O. BOX 662,ROSCOE,15477,0,Surface
Contractor,Contractor,"Roadbuilders, Inc.",P.O. BOX 10575,WILMINGTON,28404,0,Surface
Contractor,Contractor,Global Fleet Services,P.O. BOX 2676,CHANDLER,85244,0,Surface
Contractor,Contractor,Custom Truck And Equipment Llc,P.O. BOX 187,HASLET,76052,0,Surface
Contractor,Contractor,Lamond Fuller Construction,P.O. BOX 202,ST. CHARLES,42453,0,Surface
Contractor,Contractor,"Harsh Services, Inc",2700 LITTLE SANDY RD,BRUCETON MILL,26525,0,Surface
Contractor,Contractor,"Harsh Services, Inc",2700 LITTLE SANDY RD,BRUCETON MILL,26525,0,Surface
Contractor,Contractor,Vulcan Materials Company- Main,1700 WILLOW TRAIL ROAD,NORCROSS,30093,0,Surface
Contractor,Contractor,B&J Safety And Training,2288 S. ESTRELLA RD,GOLDEN VALLEY,86413,0,Surface
Contractor,Contractor,"Lyon & Lyon Enterprises, Inc.",309 W 3RD ST,NORBURNE,64668,0,Surface
Contractor,Contractor,Pcy Enterprises,2118 WINCELL AVENUE,CINCINNATI,45214,0,Surface
Contractor,Contractor,T.P.R. Steam Cleaning & Mine S,200 2ND AVE,WEST LOGAN,25601,0,Surface
Contractor,Contractor,P&J Express,29215 SNOW GOOSE TRAIL,FRANCONIA,55074,0,Surface
Contractor,Contractor,"Auto Wheel & Rim Service Co.,",1208 E. MORGAN AVENUE,EVANSVILLE,47711,0,Surface
Contractor,Contractor,"Wabash Marine, Inc.",P.O. BOX 287,STURGIS,42459,0,Underground
Contractor,Contractor,"Giroux Glass, Inc.",850 W WASHINGTON BLVD. #200,LOS ANGELES,90015,0,Surface
Contractor,Contractor,"Hershberger Bros. Welding, Inc",P.O. BOX 97336,LAS VEGAS,89193,0,Surface
Contractor,Contractor,S&S Machinery Repair L.L.C.,P.O. BOX 3,NORMAN,47264,0,Surface
Contractor,Contractor,Bear Valley Inc. Dba Bear Vall,1728 INDIANHEAD DRIVE,MENOMONIE,54751,0,Surface
Contractor,Contractor,"High Class Trucking, Llc",279 CANNERY ROAD,SOMERSET,15501,0,Surface
Contractor,Contractor,"Bohica Enterprises, Inc.",P.O. BOX 168,COALTON,26257,0,Surface
Contractor,Contractor,B And B Railroad,P.O. BOX 217,EUFAULA,36072,0,Surface
Contractor,Contractor,Gill-Mar,P.O. BOX 611,PRINCETON,42445,0,Surface
Contractor,Contractor,Gene'S Welding,331 DARK RUN ROAD,ELISTON,24087,0,Surface
Contractor,Contractor,Westland Construction,4230 SOUTH 950 EAST,ST. GEORGE,84790,0,Surface
Contractor,Contractor,Jk Landscaping & Grading Inc.,P.O. BOX 937,HICKORY,28603,0,Surface
Contractor,Contractor,Plant Software Solutions Llc,P.O. BOX 580,CRESTVIEW,32536,0,Surface
Contractor,Contractor,Hunt And Company Dba Chemstati,1121 WILLOWBROOK DRIVE,GREENSBORO,27403,0,Underground
Contractor,Contractor,Comfort Tent,4301 NW 6TH ST,GAINSVILLE,32609,0,Surface
Contractor,Contractor,Duluth Electrical Contracting,5051 MILLER TRUNK HIGHWAY,DULUTH,55811,0,Surface
Contractor,Contractor,"Fraley And Company, Inc.",P.O. BOX W,CORTEZ,81321,0,Surface
Contractor,Contractor,Xpo Logistics,1340 SPICE DR.,SPARKS,89431,0,Surface
Contractor,Contractor,Conviber Inc,644 GARFIELD ST P O BOX 301,SPRINGDALE,15144,0,Surface
Contractor,Contractor,"C.W. Coal Sales, Inc",P.O. BOX 203,RUSH,41168,0,Surface
Contractor,Contractor,Vulcan Electrical Services,1700 WILLOW TRAIL ROAD,NORCROSS,30093,0,Surface
Contractor,Contractor,"Vanguard Solutions, Inc.",P.O. BOX 1970,ASHLAND,41105,0,Surface
Contractor,Contractor,Bac Equipment Co,13675 NORTH SCENIC HIGHWAY,ROCKY GAP,24366,0,Surface
Contractor,Contractor,Pride Development & Constructi,19827 N. 30TH STREET,PHOENIX,85050,0,Surface
Contractor,Contractor,La Construction,P.O. BOX 692,GONZALES,78629,0,Surface
Contractor,Contractor,"Crank Companies, Inc.",BJOX 365,DIAMONDVILLE,83116,0,Surface
Contractor,Contractor,"Crank Companies, Inc.",BJOX 365,DIAMONDVILLE,83116,0,Surface
Contractor,Contractor,"U.S. Sweeping, Inc.","20533 BISCAYNE BOULEVARD, SUIT",AVENTURA,33180,0,Surface
Contractor,Contractor,Aaron Enterprises,300 CLOVER LEAF ROAD,YORK,17406,0,Surface
Contractor,Contractor,Rexnord Industrial Services,5210 EDWARDS RD,TAYLORS,29687,0,Underground
Contractor,Contractor,Rexnord Industrial Services,5210 EDWARDS RD,TAYLORS,29687,0,Underground
Contractor,Contractor,Highlander Engineering Service,182 COUNTY ROUTE 44,ARGYLE,12809,0,Surface
Contractor,Contractor,Moon Lite Express Inc,11160 NEW GARDEN ROAD,HONAKER,24260,0,Surface
Contractor,Contractor,"J & M Vulcanizing, Inc.",P.O. BOX 61,BOISSEVAIN,24606,0,Surface
Contractor,Contractor,Quiri'S General Construction A,URBANIZACION BELLO HORIZONTE C,PONCE,00728,0,Surface
Contractor,Contractor,Quiri'S General Construction A,URBANIZACION BELLO HORIZONTE C,PONCE,00728,0,Surface
Contractor,Contractor,George Cairns And Sons Inc.,8 LEDGE RD.,WINDHAM,03087,0,Surface
Contractor,Contractor,"Island Industrial Electic, Llc",95-1008 AUINA STREET,MILILANI,96789,0,Surface
Contractor,Contractor,Industrial Piping & Mechanical,301 DENT ROAD,TOOMSBORO,31090,0,Surface
Contractor,Contractor,"Norris Screen & Manufacturing,",21405 GOV G C PEERY HWY,TAZEWELL,24651,0,Surface
Contractor,Contractor,"Union Crane Service, Inc.",1810 TOWER INDUSTRIAL DRIVE,MONROE,28110,0,Surface
Contractor,Contractor,"The Gel Group, Inc",2040 SAVAGE ROAD,CHALRESTON,29407,0,Surface
Contractor,Contractor,Dm Clark Construction Llc,160 VICTORIA DR,HARLEYVILLE,29448,0,Surface
Contractor,Contractor,River Town Ironworks Inc.,380043 INDUSTRIAL BLVD,PRAIRIE DU CH,53821,0,Surface
Contractor,Contractor,Certified Services Company,"667 KILE LAKE ROAD, SE",CLEVELAND,37323,0,Surface
Contractor,Contractor,Heartland Aggregate Mining Llc,P.O. BOX 3135,GLENWOOD SPRI,81602,0,Surface
Contractor,Contractor,Bw Fabrication,P.O. BOX 1675,WINNEMUCCA,89446,0,Surface
Contractor,Contractor,E&D,P.O. BOX 723,BLACK CANYON,85324,0,Surface
Contractor,Contractor,Tifco Industries,P.O. BOX 40277,HOUSTON,77240,0,Surface
Contractor,Contractor,Tifco Industries,P.O. BOX 40277,HOUSTON,77240,0,Surface
Contractor,Contractor,Mission Steel,P.O. BOX 69437,TUCSON,85737,0,Surface
Contractor,Contractor,J&R Flooring Inc. Dba J. Picin,4140 W. RENO AVE.,LAS VEGAS,89118,0,Surface
Contractor,Contractor,Goodgame Welding Co Inc,2311 3RD AVE SOUTH,PELL CITY,35128,0,Surface
Contractor,Contractor,Matt Tille Enterprises,1967 COUNTY ROAD 66,GIBSONBURG,43431,0,Surface
Contractor,Contractor,"Western Electrical Services, I",5680 S. 32ND STREET,PHOENIX,85040,0,Surface
Contractor,Contractor,"Hatfield Ready Mix, Inc.",P.O. BOX 2850,BATESVILLE,72501,0,Surface
Contractor,Contractor,Signal Mountain Construction,15150 W AJO HWY #524,TUCSON,85735,0,Surface
Contractor,Contractor,C&C Groundwater Services Llc,29143 OLD FREDERICKSBURG RD,BOERNE,78015,0,Surface
Contractor,Contractor,Texas International Terminals,4800 OLD PORT INDUSTRIAL ROAD,GALVESTON,77552,0,Surface
Contractor,Contractor,Mommas Cleaning Service,3 BEAR RUN TRAIL,CONWAY,72032,0,Underground
Contractor,Contractor,Klenck Company,P.O. BOX 364,EVANSVILLE,47703,0,Surface
Contractor,Contractor,Genesys Industrial Corp,3210 E. 85TH ST,KANSAS CITY,64132,0,Surface
Contractor,Contractor,"Appalachian Well Surveys, Inc.",P.O. BOX 1058,CAMBRIDGE,43725,0,Surface
Contractor,Contractor,Afs Technology Llc,4060 GIBSON DRIVE,TIPP CITY,45371,0,Surface
Contractor,Contractor,Cerro Goreo County,2716 SOUTH FEDERAL,MASON CITY,50401,0,Surface
Contractor,Contractor,Goodfellow Bros Llc,135 NORTH WENATCHEE AVE,WENATCHEE,98801,0,Surface
Contractor,Contractor,Md Nut And Bolt,1440 AVE G,ELY,89301,0,Surface
Contractor,Contractor,Clise Trucking Llc,14504 FLINT ROAD,FROSTBURG,21532,0,Surface
Contractor,Contractor,Mcco Services,32987 ORCHARD DRIVE,BIGFORK,59911,0,Surface
Contractor,Contractor,Glass Doctor Of The Interior,3088 KRIS KRINGLE DR.,NORTH POLE,99705,0,Surface
Contractor,Contractor,Sx Blasting,N59 W14601 BOBDLINK AVE,MENOMONIE FAL,53051,0,Surface
Contractor,Contractor,"Utility Service Company, Inc.",535 COURTNEY HODGES BLVD.,PERRY,31069,0,Underground
Contractor,Contractor,"Dirt Boy Trucking, Llc",2194 COUNTY HIGHWAY A,BLOOMER,54724,0,Surface
Contractor,Contractor,"Truck It Transport, Llc",3182 COUNTY HIGHWAY A,BLOOMER,54724,0,Surface
Contractor,Contractor,Sun Valley Steel & Fabrication,1810 TOWER INDUSTRIAL DRIVE,MONROE,28110,0,Surface
Contractor,Contractor,Heavy Truck Transport,P.O. BOX 165,LANSING,25862,0,Surface
Contractor,Contractor,Fa Industrial Services Inc.,P.O. BOX 366,IRON RIVER,49935,0,Surface
Contractor,Contractor,Bruco Inc.,2525 OVERLAND AVE.,BILLINGS,59102,0,Surface
Contractor,Contractor,Northern Blasting,106 CALL RD.,EXETER,04435,0,Surface
Contractor,Contractor,Desert Disposal,4062 WEST WINNEMUCCA BLVD,WINNEMUCCA,89445,0,Surface
Contractor,Contractor,Explosives & Construction Serv,P.O. BOX 197,BROOKSIDE,35036,0,Surface
Contractor,Contractor,"A A A Solution, Inc.",P.O. BOX 277,GILLETTE,82717,0,Underground
Contractor,Contractor,"A A A Solution, Inc.",P.O. BOX 277,GILLETTE,82717,0,Surface
Contractor,Contractor,Power Piping Company,436 BUTLER STREET,PITTSBURGH,15223,0,Surface
Contractor,Contractor,"Robison Engineering Company, I",12810 FELLOWSHIP WAY,RENO,89511,0,Underground
Contractor,Contractor,"Battle Born Ventures, Llc",600 GLEESON WAY,SPARKS,89431,0,Surface
Contractor,Contractor,"Mack Zimmerman Trucking, Llc",113 EAST LIBERTY STREET,SYKESVILLE,15865,0,Surface
Contractor,Contractor,"Mack Zimmerman Trucking, Llc",113 EAST LIBERTY STREET,SYKESVILLE,15865,0,Surface
Contractor,Contractor,"Aledco, Inc.",1810 EAST RACE STREET,ALLENTOWN,18109,0,Surface
Contractor,Contractor,Dunn Construction Inc.,39297 MILL CREEK,BELLEVUE,52031,0,Surface
Contractor,Contractor,"S B Lone Star Diversified, Llc",P.O. BOX 280,NORTH ZULCH,77872,0,Surface
Contractor,Contractor,Summersville Safety Llc,701 BRIGHT POND ROAD,SUMMERSVILLE,26651,0,Surface
Contractor,Contractor,Baney Brothers Inc.,109 KREMER RD,MILTON,17847,0,Surface
Contractor,Contractor,"Langford Trucking, Llc",268 METHODIST HILL ROAD,PLAINFIELD,03781,0,Surface
Contractor,Contractor,M.L. Miller Trucking,7855 S 275 E,HILLSDALE,47854,0,Surface
Contractor,Contractor,M.L. Miller Trucking,7855 S 275 E,HILLSDALE,47854,0,Surface
Contractor,Contractor,Robinson Construction,2411 WALTERS LANE,PERRYVILLE,63775,0,Surface
Contractor,Contractor,Robinson Construction,2411 WALTERS LANE,PERRYVILLE,63775,1,Underground
Contractor,Contractor,"Rgb, Inc.,  Dba Terminix Of Wy",P.O. BOX 4747,CASPER,82604,0,Surface
Contractor,Contractor,"Rgb, Inc.,  Dba Terminix Of Wy",P.O. BOX 4747,CASPER,82604,0,Surface
Contractor,Contractor,"Jentech Drilling Suupply, Inc.",P.O. BOX 1525,SPARKS,89432,0,Surface
Contractor,Contractor,Vanhat Safety,P.O. BOX 87,SARAH ANN,25644,0,Surface
Contractor,Contractor,Aecom,8181 E TUFTS AVE,DENVER,80237,0,Surface
Contractor,Contractor,Aecom,8181 E TUFTS AVE,DENVER,80237,0,Underground
Contractor,Contractor,B. Smith&Sons Express Inc.,100 FIRE RING LANE,DUBOIS,15801,0,Surface
Contractor,Contractor,J&J Raymond Construction Llc,P.O. BOX 1954,CENTER,75935,0,Surface
Contractor,Contractor,Abrams Group Llc,3645 HWY 90,PACE,32571,0,Surface
Contractor,Contractor,Alaska Commercial Construction,3550 AIRPORT WAY SUITE 203,FAIRBANJKS,99709,0,Surface
Contractor,Contractor,Northwest Towers,921 SW WASHINGTON ST #224,PORTLAND,97205,0,Surface
Contractor,Contractor,Northwest Towers,921 SW WASHINGTON ST #224,PORTLAND,97205,0,Surface
Contractor,Contractor,"Haenig Electric Company, Inc.",2951 STANTON AVENUE,SPRINGFIELD,62703,0,Surface
Contractor,Contractor,Humboldt Land Surveying,4630 BEATRICE LANE,WINNEMUCCA,89445,0,Surface
Contractor,Contractor,Custom Security And Surveillan,C/O C & C TAX SERVICE  P O BOX,WITTENSVILLE,41274,0,Surface
Contractor,Contractor,Ecopro Corp.,1221 W. SUNRISE PL.,CHANDLER,85248,0,Surface
Contractor,Contractor,Complete Mechanical Contractin,681 MANUFACTURERS DRIVE,WESTLAND,48186,0,Underground
Contractor,Contractor,D. H. A. U. Inc,17311 PEACH GROVE LANE,HAZEL CREST,60429,0,Surface
Contractor,Contractor,Bixby Electric Inc.,521 WHEELER AVE SE,ALBUQUERQUE,87102,0,Surface
Contractor,Contractor,Midway Truck Center,7601 NE 38TH ST,KANSAS CITY,64161,0,Surface
Contractor,Contractor,Double D Log & Customs Homes L,P.O. BOX 610,CREEDE,81130,0,Surface
Contractor,Contractor,D Squared Associates Inc.,4075 LINGLESTOWN RD. PMB 229,HARRISBURG,17112,0,Surface
Contractor,Contractor,D Squared Associates Inc.,4075 LINGLESTOWN RD. PMB 229,HARRISBURG,17112,0,Surface
Contractor,Contractor,"Acnr Mine Services, Inc.",46226 NATIONAL ROAD,ST CLAIRSVILL,43950,0,Surface
Contractor,Contractor,Construction & Mining  Service,99 PERRIN AVE,SHAVERTOWN,18708,0,Surface
Contractor,Contractor,So. Nv. Laborers Training,4201 E. BONANZA RD,LAS VEGAS,89110,0,Surface
Contractor,Contractor,J M T Environmental Technologi,P.O. BOX 22044,LEHIGH VALLEY,18002,0,Surface
Contractor,Contractor,A+ Contracting Inc,1522 THIRD AVE.,FORD CITY,16226,0,Surface
Contractor,Contractor,Adams Excavation,P.O. BOX 19460,RENO,89511,0,Surface
Contractor,Contractor,Gonzalez Construction Inc,14 MORTON DRIVE,HUTCHINSON,67505,0,Underground
Contractor,Contractor,Jd Dredging,P.O. BOX 702,COLUMBIA FALL,59912,0,Surface
Contractor,Contractor,Woodard & Curran,41 HUTCHINS DRIVE,PORTLAND,04102,0,Surface
Contractor,Contractor,Rock City Stone Company Llc,389 COUNTY SEAT ROAD,CROSSVILLE,38555,0,Surface
Contractor,Contractor,Robert J. Chaya Dba Rc Truckin,346 NEWPORT ROAD,DUNCANNON,17020,0,Surface
Contractor,Contractor,"Emcor Service, Mesa Energy Sys",2 CROMWELL,IRVINE,92618,0,Surface
Contractor,Contractor,Interior Safety & Training,7220 STEESE HWY.,FAIRBANKS,99712,0,Surface
Contractor,Contractor,J.D.Eckman Inc,P.O. BOX 160,ATGLEN,19310,0,Surface
Contractor,Contractor,Royce Mccarty Inspection Servi,709 TESSERA CT,SAINT JOHNS,32259,0,Surface
Contractor,Contractor,"Mcinnis Brothers Construction,",P.O. BOX 610,MINDEN,71058,0,Surface
Contractor,Contractor,"Mcinnis Brothers Construction,",P.O. BOX 610,MINDEN,71058,0,Surface
Contractor,Contractor,"Equipment 4 Rent, Inc.",P.O. BOX 572,WEST BRIDGEWA,02379,0,Surface
Contractor,Contractor,"Wwps, Llc",9935 VILLA RICA HIGHWAY,VILLA RICA,30180,0,Surface
Contractor,Contractor,Burwil Construction Company,620 LOCUST STREET,BRISTOL,37620,0,Surface
Contractor,Contractor,Terminal-Andre Inc.,2110 W. CLYBOURN ST.,MILWAUKEE,53233,0,Underground
Contractor,Contractor,Steed Towing And Recovery,P.O. BOX 492,BAGDAD,86321,0,Surface
Contractor,Contractor,Modern Welding,26 PLUM SHORE RD,NORTH EAST,21801,0,Surface
Contractor,Contractor,New River Electrical,B 70,CLOVERDALE,24077,0,Surface
Contractor,Contractor,Qt Equipment Inc,151 W DARTMORE AVE,AKRON,44301,0,Underground
Contractor,Contractor,Qt Equipment Inc,151 W DARTMORE AVE,AKRON,44301,0,Surface
Contractor,Contractor,Waller Trucking Llc,P.O. BOX 550,GRAYSON,41143,0,Surface
Contractor,Contractor,"Tierra Group International, Lt",11663 ZEPHYR WAY,SOUTH JORDAN,84095,0,Surface
Contractor,Contractor,"Digger Excavating, L.L.C.",P.O. BOX 235,NEW SPRINGFIE,44443,0,Surface
Contractor,Contractor,"Digger Excavating, L.L.C.",P.O. BOX 235,NEW SPRINGFIE,44443,0,Surface
Contractor,Contractor,"Rush Management, Llc",P.O. BOX 1398,CATLETTSBURG,41129,0,Surface
Contractor,Contractor,"Rush Management, Llc",P.O. BOX 1398,CATLETTSBURG,41129,0,Surface
Contractor,Contractor,Holloway'S Portable Restrooms,P.O. BOX 572,OTTAWA,61350,0,Surface
Contractor,Contractor,Trito Energy Coal Inc.,105 LOLA LANE,PILOT MTN,27041,0,Surface
Contractor,Contractor,Benner Industrial Inc,873 JORDAN SPRINGS RD,STEPHENSON,22656,0,Surface
Contractor,Contractor,"Ac Plastiques Usa, Llc",2526 ROME DR,BATON ROUGE,70814,0,Surface
Contractor,Contractor,Crane Excavating,428 E. CRANE ROAD,ROSEDALE,47874,0,Surface
Contractor,Contractor,"Terra Pave, Inc.",12115 RIVERA RD,WHITTIER,90602,0,Surface
Contractor,Contractor,Mst,543 ELDER DRIVE,TAYLORSVILLE,40071,0,Surface
Contractor,Contractor,Wv Tarping & Trucking Llc,26160 RT 52,FORT GAY,25514,0,Surface
Contractor,Contractor,"Outlaws Heavy Equipment, Inc.",348 NEUSE ROAD,KINSTON,28501,0,Surface
Contractor,Contractor,Southeastern Refractory Sales,561 RED ROW,MOUNT PLEASAN,38474,0,Surface
Contractor,Contractor,Dixie Water Service,3304 HARRIS RD,KNOXVILLE,37924,0,Surface
Contractor,Contractor,Dicks Heavy Equipment Repair I,500 INDUSTRIAL DRIVE,LINCOLNSHIRE,60069,0,Surface
Contractor,Contractor,Zanoni Trucking,222 KIRKPATRICK STREET,HASTINGS,16646,0,Surface
Contractor,Contractor,Stillwater Equipment Repair,10575 KILNGER RD.,BRADFORD,45308,0,Surface
Contractor,Contractor,Action Equipment & Scaffold In,2229 S 16TH STREET,PHOENIX,85034,0,Surface
Contractor,Contractor,Ezandsonswelding,7 BORMAN DR,WANAQUE,07465,0,Surface
Contractor,Contractor,Dakota Fabricating,12555 W. BUTLER DR.,EL MIRAGE,85335,0,Surface
Contractor,Contractor,Jeff Asbell Excavating And Tru,9400 STATE HIGHWAY 171,CARL JUNCTION,64834,0,Surface
Contractor,Contractor,Comfort Zone Heating & Cooling,283 E. COMMERCIAL ST.,WEISER,83672,0,Surface
